frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
10,0,0,173,18,561,3,84,208,106,198,585,0,750,16
11,0,0,178,16,563,3,85,208,107,200,588,0,748,21
12,0,0,184,16,565,2,88,209,105,201,589,0,748,27
13,0,0,191,17,565,2,91,210,108,203,589,0,749,26
14,0,0,197,16,564,2,94,209,109,206,589,0,750,26
15,0,0,203,16,565,2,131,1,105,206,589,0,751,22
16,0,0,209,15,565,1,130,1,106,207,619,8,752,19
17,0,0,216,14,566,0,128,1,109,209,619,8,751,17
18,0,0,224,13,565,1,126,2,111,210,617,9,750,16
19,0,0,232,12,562,3,632,6,113,211,613,10,750,15
20,0,0,239,12,561,3,630,7,115,215,611,12,749,24
21,0,0,244,11,561,3,628,8,116,215,613,14,748,22
22,0,0,249,11,560,4,625,8,118,218,611,15,743,19
23,0,0,254,11,561,4,622,9,122,221,608,15,742,17
24,0,0,258,11,561,5,622,9,125,221,609,12,742,13
25,0,0,262,10,562,6,132,-1,128,223,611,12,741,10
26,0,0,266,10,562,7,132,-1,132,225,604,12,741,8
27,0,0,270,10,561,7,135,0,134,226,603,12,741,8
28,0,0,274,9,566,11,136,0,137,227,602,13,741,8
29,0,0,277,9,566,11,140,1,139,227,600,13,741,8
30,0,0,279,9,569,9,146,3,139,227,598,14,741,7
31,0,0,283,8,568,9,144,6,139,228,597,15,741,6
32,0,0,287,9,567,9,142,7,140,228,595,16,738,3
33,0,0,290,9,566,8,141,6,141,227,598,17,737,5
34,0,0,292,6,557,7,137,10,143,227,595,18,736,5
35,0,0,295,6,558,6,137,9,147,225,594,20,734,5
36,0,0,299,6,561,5,134,12,150,225,592,20,731,5
37,0,0,303,6,562,4,134,13,153,224,589,21,727,5
38,0,0,306,6,563,3,133,17,158,225,586,22,723,4
39,0,0,311,6,563,3,123,12,161,225,584,19,719,0
40,0,0,315,6,575,4,122,12,164,224,581,25,715,2
41,0,0,320,6,575,4,120,27,167,224,577,27,701,1
42,0,0,323,6,575,4,118,24,172,222,571,27,701,1
43,0,0,329,4,575,4,117,24,175,223,565,29,697,0
44,0,0,333,4,578,5,118,22,180,223,559,27,692,0
45,0,0,336,4,581,5,115,20,184,224,553,26,686,-1
46,0,0,340,3,585,7,116,21,188,224,546,25,681,0
47,0,0,344,4,593,7,117,20,193,220,540,24,679,0
48,0,0,347,3,599,9,116,21,198,220,534,22,676,0
49,0,0,354,4,604,11,120,16,201,218,527,21,673,-2
50,0,0,358,3,609,13,117,16,204,218,524,19,668,-2
51,0,0,361,3,602,14,624,17,207,217,519,18,667,-2
52,0,0,362,3,606,16,629,20,209,219,515,16,667,-2
53,0,0,365,2,610,18,632,22,211,220,511,15,667,-1
54,0,0,359,4,137,14,637,29,212,225,493,11,108,17
55,0,0,359,4,137,14,637,29,213,227,493,11,108,17
56,0,0,359,4,137,14,637,29,213,227,493,11,108,17
57,0,0,365,7,221,231,663,38,205,225,468,4,104,26
58,0,0,365,7,221,231,663,38,205,225,468,4,104,26
59,0,0,377,8,221,231,663,38,205,225,468,4,104,26
60,0,0,377,8,632,6,104,26,213,228,468,4,663,38
61,0,0,378,9,636,8,111,28,214,226,466,3,670,40
62,0,0,378,9,629,9,378,1,214,226,465,4,675,41
63,0,0,378,9,621,10,378,1,214,226,465,3,681,43
64,0,0,378,9,615,11,378,1,214,226,465,3,688,45
65,0,0,378,9,609,11,378,1,216,226,464,3,694,46
66,0,0,378,9,602,10,378,1,218,226,470,4,701,48
67,0,0,378,10,594,10,378,1,220,226,476,11,706,51
68,0,0,381,11,588,7,381,2,222,227,476,13,714,53
69,0,0,383,12,592,10,383,4,225,227,477,14,720,56
70,0,0,384,12,586,7,103,8,230,225,476,14,725,59
71,0,1,386,12,582,6,108,12,230,227,477,15,730,62
72,0,1,387,13,577,7,112,13,228,232,469,9,733,64
73,0,1,389,13,576,8,116,15,226,233,471,8,733,65
74,0,1,390,13,576,8,120,16,226,233,471,8,733,65
75,0,1,390,13,573,8,131,21,226,233,472,8,733,65
76,0,1,390,13,571,10,131,21,226,233,473,8,733,65
77,0,1,390,13,571,11,130,22,226,233,474,8,735,63
78,0,1,390,14,568,8,132,25,225,233,474,8,737,70
79,0,1,391,14,567,8,133,26,223,232,475,7,738,76
80,0,1,395,17,567,7,134,28,222,232,475,7,742,82
81,0,1,397,18,569,5,135,30,221,232,475,7,746,89
82,0,1,398,22,568,3,135,31,222,233,476,7,749,94
83,0,1,400,24,570,3,137,32,222,234,476,7,750,98
84,0,1,404,26,570,1,137,33,223,234,476,7,751,99
85,0,1,408,28,470,11,136,34,223,235,476,7,751,98
86,0,1,410,30,470,11,136,34,224,236,476,7,751,98
87,0,1,412,31,471,11,136,35,225,236,476,7,751,98
88,0,1,411,29,741,91,137,37,429,37,475,7,761,105
89,0,1,414,30,741,91,137,41,433,38,475,8,761,105
90,0,1,417,31,749,89,138,44,436,39,475,8,761,105
91,0,1,420,34,749,89,139,45,437,39,475,8,761,105
92,0,1,424,35,748,88,138,48,441,40,476,8,761,104
93,0,1,428,36,749,87,138,49,445,41,478,7,763,103
94,0,1,430,36,746,84,140,47,449,42,478,7,763,102
95,0,1,433,36,746,84,141,48,453,43,479,7,763,102
96,0,1,438,37,746,84,142,53,457,45,479,7,763,102
97,0,1,442,38,746,84,143,55,462,46,479,7,763,102
98,0,1,445,39,745,84,143,57,464,46,479,7,758,102
99,0,1,449,39,740,78,143,59,463,48,480,7,750,104
100,0,1,452,40,740,81,142,61,465,50,480,7,745,108
101,0,1,455,41,738,85,143,63,468,51,480,8,741,112
102,0,1,457,43,737,91,141,70,470,52,479,7,738,117
103,0,1,460,44,256,229,143,72,473,54,479,7,735,108
104,0,1,465,47,260,228,144,76,477,56,479,7,734,113
105,0,1,470,49,257,227,144,78,482,58,479,7,731,120
106,0,1,473,52,264,226,145,80,485,61,477,7,729,127
107,0,1,476,53,271,225,145,84,488,59,477,7,728,133
108,0,1,479,55,278,224,147,87,491,60,476,7,727,140
109,0,1,485,56,285,224,148,90,496,62,476,5,726,147
110,0,1,488,59,291,223,149,94,499,64,475,5,726,157
111,0,1,494,60,298,223,150,96,505,65,474,5,726,163
112,0,1,498,61,306,223,152,99,508,67,474,5,725,170
113,0,1,502,62,312,222,153,103,512,68,474,4,724,177
114,0,1,503,63,319,223,154,105,513,69,474,3,724,183
115,0,1,508,66,323,222,156,109,527,72,475,2,722,186
116,0,1,512,67,327,222,159,109,531,73,478,1,724,192
117,0,1,516,68,328,221,160,112,534,75,476,1,724,196
118,0,1,518,70,333,222,162,116,538,77,466,1,725,201
119,0,1,523,71,337,222,163,118,543,78,468,3,724,206
120,0,1,529,73,340,222,162,125,548,80,170,114,725,211
121,0,1,534,75,344,223,162,128,553,82,170,116,725,215
122,0,1,538,77,347,224,163,130,558,84,171,118,725,216
123,0,1,543,78,353,225,164,133,563,85,172,122,725,216
124,0,1,547,81,356,226,165,135,567,88,173,125,725,216
125,0,1,725,229,360,225,167,130,550,82,571,90,724,202
126,0,1,725,229,363,225,167,134,554,84,574,91,724,202
127,0,1,726,229,366,224,168,135,560,85,580,92,724,202
128,0,1,729,228,370,223,169,137,565,88,585,95,724,201
129,0,1,732,228,375,223,170,140,568,88,589,96,725,201
130,0,1,734,229,382,222,172,148,573,90,594,97,725,202
131,0,1,736,230,391,220,176,156,578,91,599,98,725,203
132,0,1,178,167,392,223,175,148,582,93,604,101,729,205
133,0,1,179,169,385,218,175,151,585,93,606,101,740,214
134,0,1,180,172,599,89,176,155,590,94,612,102,741,214
135,0,1,181,174,598,92,178,156,591,98,615,103,729,209
136,0,1,181,177,601,93,178,159,595,100,619,105,731,211
137,0,1,182,183,605,93,179,164,599,100,623,105,742,220
138,0,1,180,192,606,96,181,170,735,210,627,105,753,228
139,0,1,182,195,610,96,183,173,739,210,625,106,757,229
140,0,1,400,210,614,98,184,182,742,210,629,108,761,229
141,0,1,397,199,617,97,185,185,747,211,632,107,763,230
142,0,1,396,202,621,98,186,189,748,212,635,108,764,230
143,0,1,397,205,623,98,186,190,749,212,638,108,764,230
144,0,1,397,206,626,99,188,193,749,212,641,109,764,230
145,0,1,400,208,630,99,189,197,749,212,645,109,764,230
146,0,1,402,211,634,99,190,199,749,211,647,104,764,229
147,0,1,403,213,637,99,190,205,748,209,650,103,764,226
148,0,1,404,216,640,98,193,203,185,219,653,103,764,223
149,0,1,407,218,645,98,192,202,193,221,658,107,181,215
150,0,1,408,220,456,11,193,203,195,222,653,100,183,217
151,0,1,407,217,456,14,193,203,195,222,657,100,183,218
152,0,1,409,218,456,16,193,203,195,222,661,98,183,218
153,0,1,412,216,463,13,193,203,195,222,666,98,183,218
154,0,1,404,216,463,15,194,206,187,223,670,98,750,211
155,0,1,407,217,463,16,192,204,189,222,673,98,751,211
156,0,1,418,223,463,18,192,204,188,222,676,97,753,211
157,0,1,421,223,464,19,193,204,187,222,680,98,755,211
158,0,1,424,223,463,21,193,206,185,224,684,99,754,207
159,0,1,428,226,463,23,193,207,184,225,688,99,753,203
160,0,1,434,225,462,25,191,210,183,224,691,100,753,199
161,0,1,429,220,459,26,190,212,182,225,694,101,756,186
162,0,1,436,222,459,30,191,211,183,225,696,102,756,184
163,0,1,437,222,460,32,190,209,179,215,698,102,756,183
164,0,1,438,224,459,35,190,208,179,214,701,102,757,179
165,0,1,439,223,458,38,189,207,179,213,704,103,756,176
166,0,1,451,225,458,39,190,208,180,213,706,104,757,173
167,0,1,458,222,459,43,190,208,180,213,708,104,756,168
168,0,1,460,222,458,47,190,208,187,222,709,105,756,163
169,0,1,464,221,460,49,188,209,194,231,711,106,756,159
170,0,1,467,221,460,52,191,208,195,230,715,108,755,155
171,0,1,469,220,458,55,189,206,197,229,718,109,755,151
172,0,1,471,223,458,59,189,208,200,228,719,110,756,146
173,0,1,476,222,458,63,190,210,202,229,719,110,756,143
174,0,1,483,220,459,64,193,212,206,225,719,110,757,138
175,0,1,484,219,457,68,194,213,208,225,719,110,758,133
176,0,1,486,219,457,72,399,12,203,218,714,108,751,125
177,0,1,488,218,458,75,401,15,206,217,715,110,749,124
178,0,1,489,217,458,79,404,19,208,217,714,110,748,121
179,0,1,491,216,459,82,407,21,210,217,711,111,747,118
180,0,1,497,219,458,85,410,25,213,218,709,112,745,117
181,0,1,503,215,457,88,412,27,213,219,709,115,745,115
182,0,1,504,215,458,94,416,31,216,218,708,117,744,114
183,0,1,505,215,459,97,418,33,219,217,710,121,752,102
184,0,1,507,215,461,102,422,34,220,216,710,123,752,98
185,0,1,509,215,460,105,426,34,220,215,712,124,750,94
186,0,1,504,215,460,108,430,35,222,215,713,126,750,89
187,0,1,507,215,460,113,426,29,224,214,715,129,751,85
188,0,1,510,213,460,116,427,31,226,214,715,131,750,81
189,0,1,513,212,460,120,430,33,228,214,715,132,750,76
190,0,1,515,212,460,121,434,32,229,214,715,135,749,72
191,0,1,518,213,460,124,435,33,232,215,717,137,749,69
192,0,1,520,213,459,128,437,33,234,215,718,139,750,65
193,0,1,524,211,460,131,436,35,236,213,720,143,750,59
194,0,1,527,210,462,135,436,35,239,213,722,145,749,55
195,0,1,530,210,462,139,436,35,242,212,723,146,748,52
196,0,1,533,210,463,141,436,35,244,212,723,147,748,47
197,0,1,537,210,463,145,439,33,247,211,723,150,748,42
198,0,1,542,210,463,149,441,31,250,211,726,154,747,38
199,0,1,546,211,463,151,444,31,256,211,729,157,746,35
200,0,1,550,211,463,154,445,32,259,210,731,160,745,33
201,0,1,555,212,466,158,447,32,264,209,732,162,745,29
202,0,1,561,212,466,162,447,32,267,209,732,164,745,25
203,0,1,565,213,466,165,447,32,267,207,733,167,746,21
204,0,1,570,213,466,166,447,32,271,207,737,172,745,18
205,0,1,575,214,466,167,447,32,275,205,740,175,746,15
206,0,1,581,214,465,168,447,32,279,205,742,178,743,23
207,0,1,584,215,465,169,447,32,282,204,742,179,743,22
208,0,1,589,216,464,171,447,32,290,204,743,181,743,21
209,0,1,593,217,465,172,447,32,293,203,745,186,743,21
210,0,1,598,217,465,173,446,32,298,203,747,189,743,21
211,0,1,603,219,465,173,442,34,300,203,748,191,743,21
212,0,1,607,220,465,175,442,36,303,201,748,192,743,21
213,0,1,612,221,465,178,442,38,307,201,747,193,743,21
214,0,1,618,221,466,178,443,40,309,200,746,194,743,21
215,0,1,620,220,464,180,445,41,312,200,747,197,743,21
216,0,1,624,220,466,182,446,42,316,200,747,196,743,21
217,0,1,630,221,466,184,447,43,318,200,748,198,743,19
218,0,1,635,221,465,188,447,43,321,198,749,198,743,17
219,0,1,640,221,466,189,447,43,324,199,748,198,743,15
220,0,1,644,221,467,191,447,43,327,198,748,198,743,14
221,0,1,649,221,467,193,447,42,330,198,750,200,743,13
222,0,1,655,220,468,195,450,42,332,199,745,197,743,13
223,0,1,660,220,470,198,450,42,334,198,746,198,743,13
224,0,1,664,220,471,200,450,42,339,199,748,198,743,13
225,0,1,668,220,472,202,450,42,341,199,748,198,743,13
226,0,1,673,220,473,205,450,42,343,199,748,198,743,13
227,0,1,678,219,474,207,450,42,348,199,748,199,743,13
228,0,1,683,219,476,209,450,41,349,199,749,198,743,14
229,0,1,687,219,477,210,448,39,351,198,748,198,742,16
230,0,1,693,219,477,211,449,38,353,197,748,197,742,17
231,0,1,698,218,476,211,451,38,356,198,747,197,742,18
232,0,1,703,219,479,212,454,37,358,198,746,198,743,18
233,0,1,706,219,482,212,453,38,362,198,744,199,743,19
234,0,1,706,219,484,213,452,38,364,199,744,201,743,19
235,0,1,706,219,485,213,452,38,366,199,745,207,742,20
236,0,1,706,219,488,214,452,38,369,199,745,207,742,21
237,0,1,707,219,489,214,452,39,373,199,745,207,742,22
238,0,1,708,220,489,215,452,39,375,199,745,207,742,23
239,0,1,711,220,491,216,452,39,378,199,745,207,742,23
240,0,1,714,220,493,217,453,39,380,200,745,206,742,24
241,0,1,715,220,492,217,454,41,384,201,745,206,742,24
242,0,1,716,220,492,216,456,43,388,203,745,206,742,24
