frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y
8,0,0,279,125,289,104,143,30
9,0,0,148,29,44,228,280,113
10,0,0,154,27,52,229,280,112
11,0,0,158,27,57,230,282,111
12,0,0,162,27,59,230,282,110
13,0,0,165,27,62,227,282,112
14,0,0,170,25,77,227,282,111
15,0,0,173,25,83,227,282,110
16,0,0,179,24,88,226,281,110
17,0,0,182,26,93,226,281,109
18,0,0,186,24,98,226,281,108
19,0,0,191,24,105,230,281,106
20,0,0,196,22,110,230,281,105
21,0,0,202,17,113,231,280,103
22,0,0,206,16,115,232,279,102
23,0,0,211,14,121,233,279,101
24,0,0,215,14,126,231,279,101
25,0,0,220,12,129,231,279,101
26,0,0,224,12,130,230,278,98
27,0,0,231,16,130,230,277,98
28,0,0,236,16,130,230,278,97
29,0,0,239,13,126,233,278,96
30,0,0,243,14,127,233,278,96
31,0,0,248,15,127,233,277,92
32,0,0,251,15,127,234,277,92
33,0,0,254,18,249,6,277,93
34,0,0,259,18,255,7,280,94
35,0,0,271,20,257,13,280,93
36,0,0,275,21,263,14,280,93
37,0,0,285,19,268,17,280,93
38,0,0,290,21,273,19,280,93
39,0,0,296,20,277,23,280,93
40,0,0,299,20,280,22,280,93
41,0,0,304,19,286,22,279,93
42,0,0,307,18,288,21,282,91
43,0,0,302,20,119,223,282,91
44,0,0,306,19,120,221,281,91
45,0,0,310,17,121,216,281,90
46,0,0,314,19,120,211,281,90
47,0,0,317,20,120,208,280,89
48,0,0,320,20,120,203,280,88
49,0,0,323,21,120,199,279,87
50,0,0,325,21,121,195,277,85
51,0,0,330,21,121,190,277,84
52,0,0,332,21,119,195,277,83
53,0,0,334,18,120,191,276,82
54,0,0,337,19,120,187,276,81
55,0,0,340,19,125,183,275,80
56,0,0,342,19,126,181,274,78
57,0,1,345,19,127,176,273,78
58,0,1,349,19,129,174,273,77
59,0,1,351,19,130,170,273,74
60,0,1,351,18,135,167,272,73
61,0,1,353,17,132,168,271,72
62,0,1,356,17,133,159,271,72
63,0,1,358,16,134,159,271,72
64,0,1,361,16,135,155,271,72
65,0,1,363,15,135,153,271,71
66,0,1,365,14,136,153,271,71
67,0,1,367,16,139,152,271,70
68,0,1,368,15,140,150,270,69
69,0,1,371,13,142,148,268,65
70,0,1,373,13,144,147,268,63
71,0,1,375,13,146,144,268,62
72,0,1,377,13,147,142,268,62
