frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
8,0,0,762,183,540,209,472,9,424,220,608,232,419,198
9,0,0,762,187,539,209,476,7,425,227,608,234,420,204
10,0,0,760,191,539,209,477,7,426,232,608,233,421,209
11,0,0,760,196,539,209,478,6,424,223,608,233,73,142
12,0,0,762,210,539,209,477,6,424,225,608,233,74,141
13,0,0,762,211,539,209,475,5,425,227,614,230,79,139
14,0,0,762,212,539,209,473,7,419,227,613,228,80,133
15,0,0,762,212,539,209,472,6,416,233,613,228,428,233
16,0,0,760,203,609,228,765,221,422,236,621,226,521,227
17,0,0,765,221,610,223,760,203,421,236,621,226,608,233
18,0,0,765,221,610,223,760,203,421,233,621,226,608,233
19,0,0,765,222,610,223,760,204,418,233,621,226,608,233
20,0,0,766,227,610,223,760,209,414,232,621,226,608,233
21,0,0,760,213,609,228,767,232,410,234,621,226,453,41
22,0,0,610,223,608,233,761,215,406,233,621,226,508,235
23,0,0,508,235,609,228,765,216,399,235,621,226,489,231
24,0,0,767,217,507,235,488,230,389,237,613,228,95,122
25,0,0,767,217,504,234,489,233,387,238,613,228,87,115
26,0,0,767,217,502,234,487,232,387,239,613,228,106,128
27,0,0,771,217,502,234,487,232,387,240,613,229,113,128
28,0,0,773,218,497,234,467,54,386,236,612,230,483,228
29,0,0,772,220,497,234,474,46,388,235,614,230,483,228
30,0,0,772,221,498,234,478,48,388,238,618,232,484,228
31,0,0,771,223,493,231,481,48,107,116,623,228,395,234
32,0,0,770,223,493,229,491,55,104,113,622,230,399,234
33,0,0,770,225,492,229,491,58,104,115,619,232,405,233
34,0,0,769,227,482,223,496,54,105,114,617,235,411,232
35,0,0,767,227,453,209,507,52,117,114,614,240,417,234
36,0,0,763,232,463,209,509,51,127,107,612,240,421,236
37,0,0,760,234,462,208,510,48,125,121,131,106,421,236
38,0,0,755,235,459,208,511,44,116,120,120,111,421,236
39,0,0,754,234,455,208,504,49,107,112,443,242,423,236
40,0,0,751,235,462,208,504,46,101,108,447,244,429,239
41,0,0,748,235,461,209,507,43,102,108,452,244,433,239
42,0,0,745,235,460,209,509,38,104,107,456,244,438,241
43,0,0,745,236,457,208,524,26,111,104,552,241,507,37
44,0,0,740,237,455,207,529,20,108,108,544,241,512,31
45,0,0,739,237,518,30,534,15,107,101,536,240,515,23
46,0,0,750,240,527,241,538,10,108,94,735,236,520,22
47,0,0,739,239,522,240,540,9,109,98,553,239,522,20
48,0,0,736,239,515,240,540,9,108,105,546,239,522,20
49,0,0,731,239,508,239,544,8,116,98,539,239,525,19
50,0,0,728,240,506,239,551,6,123,85,538,238,530,14
51,0,0,731,241,538,238,557,3,506,239,717,239,536,11
52,0,0,719,240,507,239,563,2,382,180,538,239,542,9
53,0,0,721,241,523,239,553,6,122,103,707,238,384,175
54,0,0,395,156,523,239,556,6,108,98,706,240,386,174
55,0,0,402,153,513,232,560,4,112,102,701,240,388,168
56,0,0,406,150,506,230,564,4,110,93,696,240,392,164
57,0,0,403,153,540,240,568,4,114,81,689,241,498,225
58,0,0,407,149,543,242,564,6,100,77,682,240,502,223
59,0,0,414,145,543,242,570,9,97,73,678,241,503,218
60,0,0,420,138,542,242,574,12,105,76,672,241,505,216
61,0,0,664,240,512,239,577,16,429,132,540,242,506,208
62,0,0,659,241,512,239,585,21,438,126,540,242,507,208
63,0,0,654,241,512,239,597,28,447,121,539,242,507,208
64,0,0,649,240,509,214,603,35,120,73,539,242,455,116
65,0,0,642,240,508,208,608,42,118,76,524,239,462,110
66,0,0,639,241,510,207,611,49,113,75,524,239,468,105
67,0,0,634,241,513,205,614,55,112,61,524,239,475,98
68,0,0,635,241,517,204,618,62,112,54,517,238,482,91
69,0,0,629,242,521,203,621,69,114,67,517,238,487,84
70,0,0,624,241,524,202,625,75,112,64,517,238,490,78
71,0,0,621,241,525,201,628,82,109,65,517,238,494,72
72,0,0,615,241,528,201,631,88,97,65,517,238,499,65
73,0,0,609,241,531,201,635,97,99,64,517,238,504,59
74,0,0,604,239,535,200,636,106,97,63,517,238,509,54
75,0,0,601,240,538,198,643,113,84,69,517,238,513,50
76,0,0,597,239,543,197,646,120,81,69,517,238,519,44
77,0,0,596,241,547,197,650,128,83,71,517,238,528,36
78,0,0,593,241,553,194,654,134,82,66,514,238,536,30
