frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
16,0,0,504,164,507,150,508,10,84,133,572,162,559,149
17,0,0,504,161,508,147,506,12,84,133,575,166,562,153
18,0,0,504,155,508,142,504,15,84,133,579,171,565,158
19,0,0,504,150,508,137,502,18,83,133,584,175,572,161
20,0,0,503,145,507,132,499,22,82,133,587,179,574,165
21,0,0,503,138,507,125,495,26,81,133,590,183,577,170
22,0,0,503,132,507,119,492,32,78,133,595,187,582,174
23,0,0,503,125,507,112,486,38,77,134,599,192,587,179
24,0,0,503,119,507,106,482,42,76,135,602,197,590,183
25,0,0,503,112,507,99,478,48,76,135,605,203,593,189
26,0,0,503,107,507,94,473,52,76,135,608,206,596,191
27,0,0,505,102,509,88,470,56,76,135,611,211,600,196
28,0,0,506,96,510,83,467,61,76,135,613,214,602,199
29,0,0,508,90,511,77,464,68,76,135,614,217,603,203
30,0,0,510,85,513,72,460,75,76,135,616,220,605,205
31,0,0,511,81,513,67,456,82,76,135,616,220,605,205
32,0,0,511,78,514,64,452,89,76,135,616,220,605,205
33,0,0,512,73,515,60,447,94,76,135,616,220,605,205
34,0,0,514,66,518,54,444,100,76,135,616,220,605,205
35,0,0,516,59,520,46,439,107,76,135,621,223,607,210
36,0,0,517,50,521,37,434,112,76,135,627,228,614,216
37,0,0,517,50,521,37,434,112,76,135,627,228,614,216
38,0,0,517,50,521,37,434,112,76,135,627,228,614,216
39,0,0,517,50,521,37,434,112,76,135,627,228,614,216
40,0,0,517,50,521,37,434,112,76,135,627,228,614,216
41,0,0,424,129,530,4,414,140,73,150,631,216,524,19
42,0,0,424,129,530,4,414,140,73,150,631,216,524,19
43,0,0,424,129,530,4,414,140,73,150,631,216,524,19
44,0,0,424,129,530,4,414,140,73,150,631,216,524,19
45,0,0,424,129,530,4,414,140,73,150,631,216,524,19
46,0,0,424,129,530,4,414,140,73,150,631,216,524,19
47,0,0,424,129,530,4,414,140,73,150,631,216,524,19
48,0,0,424,129,530,4,414,140,73,150,631,216,524,19
49,0,0,424,129,530,4,414,140,73,150,631,216,524,19
50,0,0,424,129,530,4,414,140,73,150,631,216,524,19
51,0,0,424,129,530,4,414,140,73,150,631,216,524,19
52,0,0,424,129,530,4,414,140,73,150,631,216,524,19
53,0,0,424,129,530,4,414,140,73,150,631,216,524,19
54,0,0,424,129,530,4,414,140,73,150,631,216,524,19
55,0,0,424,129,530,4,414,140,73,150,631,216,524,19
56,0,0,424,129,530,4,414,140,73,150,631,216,524,19
57,0,0,424,129,530,4,414,140,73,150,631,216,524,19
58,0,0,424,129,530,4,414,140,73,150,631,216,524,19
59,0,0,424,129,530,4,414,140,73,150,631,216,524,19
60,0,0,751,222,353,211,337,218,60,173,732,219,497,4
61,0,0,759,220,345,214,329,221,60,173,738,217,495,4
62,0,0,759,220,345,214,329,221,60,173,738,217,495,4
63,0,0,759,220,345,214,329,221,60,173,738,217,495,4
64,0,0,759,220,345,214,329,221,60,173,738,217,495,4
65,0,0,759,220,345,214,329,221,60,173,738,217,495,4
66,0,0,759,220,345,214,329,221,60,173,738,217,495,4
67,0,0,759,220,345,214,329,221,60,173,738,217,495,4
68,0,0,759,220,345,214,329,221,60,173,738,217,495,4
69,0,0,759,220,345,214,329,221,60,173,738,217,495,4
70,0,0,759,220,345,214,329,221,60,173,738,217,495,4
71,0,0,759,220,345,214,329,221,60,173,738,217,495,4
72,0,0,759,220,345,214,329,221,60,173,738,217,495,4
73,0,1,759,220,345,214,329,221,60,173,738,217,495,4
74,0,1,759,220,345,214,329,221,60,173,738,217,495,4
75,0,1,759,220,345,214,329,221,60,173,738,217,495,4
76,0,1,759,220,345,214,329,221,60,173,738,217,495,4
77,0,1,759,220,345,214,329,221,60,173,738,217,495,4
78,0,1,759,220,345,214,329,221,60,173,738,217,495,4
79,0,1,759,220,345,214,329,221,60,173,738,217,495,4
80,0,1,759,220,345,214,329,221,60,173,738,217,495,4
81,0,1,759,220,345,214,329,221,60,173,738,217,495,4
82,0,1,759,220,345,214,329,221,60,173,738,217,495,4
83,0,1,759,220,345,214,329,221,60,173,738,217,495,4
84,0,1,759,220,345,214,329,221,60,173,738,217,495,4
85,0,1,759,220,345,214,329,221,60,173,738,217,495,4
86,0,1,759,220,345,214,329,221,60,173,738,217,495,4
87,0,1,759,220,345,214,329,221,60,173,738,217,495,4
88,0,1,759,220,345,214,329,221,60,173,738,217,495,4
89,0,1,759,220,345,214,329,221,60,173,738,217,495,4
90,0,1,759,220,345,214,329,221,60,173,738,217,495,4
91,0,1,759,220,345,214,329,221,60,173,738,217,495,4
92,0,1,759,220,345,214,329,221,60,173,738,217,495,4
93,0,1,759,220,345,214,329,221,60,173,738,217,495,4
94,0,1,759,220,345,214,329,221,60,173,738,217,495,4
95,0,1,759,220,345,214,329,221,60,173,738,217,495,4
96,0,1,759,220,345,214,329,221,60,173,738,217,495,4
97,0,1,759,220,345,214,329,221,60,173,738,217,495,4
98,0,1,759,220,345,214,329,221,60,173,738,217,495,4
99,0,1,759,220,345,214,329,221,60,173,738,217,495,4
100,0,1,759,220,345,214,329,221,60,173,738,217,495,4
101,0,1,759,220,345,214,329,221,60,173,738,217,495,4
102,0,1,759,220,345,214,329,221,60,173,738,217,495,4
103,0,1,759,220,345,214,329,221,60,173,738,217,495,4
104,0,1,759,220,345,214,329,221,60,173,738,217,495,4
105,0,1,759,220,345,214,329,221,60,173,738,217,495,4
106,0,1,759,220,345,214,329,221,60,173,738,217,495,4
107,0,1,759,220,345,214,329,221,60,173,738,217,495,4
108,0,1,759,220,345,214,329,221,60,173,738,217,495,4
109,0,1,759,220,345,214,329,221,60,173,738,217,495,4
110,0,1,759,220,345,214,329,221,60,173,738,217,495,4
111,0,1,759,220,345,214,329,221,60,173,738,217,495,4
112,0,1,759,220,345,214,329,221,60,173,738,217,495,4
113,0,1,759,220,345,214,329,221,60,173,738,217,495,4
114,0,1,759,220,345,214,329,221,60,173,738,217,495,4
115,0,1,759,220,345,214,329,221,60,173,738,217,495,4
116,0,1,759,220,345,214,329,221,60,173,738,217,495,4
117,0,1,759,220,345,214,329,221,60,173,738,217,495,4
118,0,1,759,220,345,214,329,221,60,173,738,217,495,4
119,0,1,43,190,574,101,180,16,60,178,732,211,591,103
120,0,1,43,190,580,101,173,16,60,178,732,211,597,104
121,0,1,43,190,586,103,166,18,60,178,732,211,602,106
122,0,1,44,189,592,104,161,22,60,178,732,211,609,106
123,0,1,44,188,598,104,158,27,61,177,733,211,614,106
124,0,1,44,187,603,106,151,29,61,177,734,211,621,108
125,0,1,44,187,609,108,147,31,61,177,734,211,627,109
